,Unnamed: 0,id,city,code,name,urlKey,budget,tag,tags,rating,reviewNumber,discounts,is_premium,is_promoted,chain.id,chain.name,chain.url_key,chain.is_accepting_global_vouchers,chain.code,chain.main_vendor_code,characteristics.cuisines,characteristics.food_characteristics,characteristics.primary_cuisine.id,characteristics.primary_cuisine.name,characteristics.primary_cuisine.url_key,characteristics.primary_cuisine.main,lat,long,street_address,Unnamed: 0.1,@id,address.streetAddress,address.addressLocality,geo.latitude,geo.longitude,potentialAction.priceSpecification.price,cluster,centroids
29,29,63938.0,islamabad,vtfl,JUICE TIME,juice-time-1,3.0,Top Packaging,"[{'code': 'FREETEXT', 'text': 'Top Packaging'}]",4.2,321.0,[],False,False,,,,,,,"[{'id': 89, 'name': 'Non-alcoholic Drinks', 'url_key': 'non-alcoholic-drinks', 'main': False}, {'id': 75, 'name': 'Asian', 'url_key': 'asian', 'main': True}]","[{'id': 145, 'name': 'Shakes', 'is_halal': False, 'is_vegetarian': False}, {'id': 106, 'name': 'Ice Cream Shakes', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 108, 'name': 'Juices', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",75.0,Asian,asian,True,,,,29,https://www.foodpanda.pk/restaurant/vtfl/juice-time-1,"Plot 38, paris plaza , F11 MArkaz",Islamabad,33.684611100000005,72.9876667,300.7,3,0
30,30,63082.0,islamabad,oc2z,Special Lahori Nashta & Naan Center,special-lahori-nashta-and-naan-center,2.0,,[],4.2,10.0,[],False,False,,,,,,,"[{'id': 89, 'name': 'Non-alcoholic Drinks', 'url_key': 'non-alcoholic-drinks', 'main': False}, {'id': 139, 'name': 'Pakistani', 'url_key': 'pakistani', 'main': True}]","[{'id': 121, 'name': 'Tandoor', 'is_halal': False, 'is_vegetarian': False}, {'id': 143, 'name': 'Nihari', 'is_halal': False, 'is_vegetarian': False}, {'id': 222, 'name': 'Ramadan deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 216, 'name': 'Garma garam nashta', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,30,https://www.foodpanda.pk/restaurant/oc2z/special-lahori-nashta-and-naan-center,E eleven markaz main double road royal plaza in front of boom boom hot and spicy near waseem shanwari islambad,Islamabad,33.69915749,72.97400737,323.33,1,0
31,31,64484.0,islamabad,yezn,Danny's burgers & Sandwiches,dannys-burgers-and-sandwiches,2.0,,[],4.6,3.0,[],False,False,,,,,,,"[{'id': 89, 'name': 'Non-alcoholic Drinks', 'url_key': 'non-alcoholic-drinks', 'main': False}, {'id': 86, 'name': 'Fast Food', 'url_key': 'fast-food', 'main': True}]","[{'id': 145, 'name': 'Shakes', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 108, 'name': 'Juices', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,31,https://www.foodpanda.pk/restaurant/yezn/dannys-burgers-and-sandwiches,"Plot 18,19, 1st Floor, Paradise Plaza, SCHS E 11/2 E-11, Islamabad, Islamabad Capital Territory 44000, Pakistan",Islamabad,33.700188,72.9726053,508.33,1,0
32,32,63289.0,islamabad,dm3s,Quetta Balochistan Cafe,quetta-balochistan-cafe,2.0,,[],4.1,31.0,[],False,False,,,,,,,"[{'id': 139, 'name': 'Pakistani', 'url_key': 'pakistani', 'main': True}]","[{'id': 67, 'name': 'Fish', 'is_halal': False, 'is_vegetarian': False}, {'id': 147, 'name': 'Biryani', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,32,https://www.foodpanda.pk/restaurant/dm3s/quetta-balochistan-cafe,"Hill Rd, F.E.C.H.S. PMCHS E 11/3 E-11, Islamabad, Islamabad Capital Territory",Islamabad,33.6987698,72.96731700000001,207.78,1,0
33,33,66580.0,islamabad,tl4w,Infinity Cafe & Restaurant - E11/2,infinity-cafe-and-restaurant-e11-2,3.0,,[],3.0,4.0,[],False,False,,,,,,,"[{'id': 89, 'name': 'Non-alcoholic Drinks', 'url_key': 'non-alcoholic-drinks', 'main': False}, {'id': 73, 'name': 'Pizza', 'url_key': 'pizza', 'main': False}, {'id': 86, 'name': 'Fast Food', 'url_key': 'fast-food', 'main': True}]","[{'id': 116, 'name': 'Coffee', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,33,https://www.foodpanda.pk/restaurant/tl4w/infinity-cafe-and-restaurant-e11-2,Khushal plaza basement e11/2 markaz islamabad,Islamabad,33.6996185,72.9737068,581.21,1,0
34,34,26174.0,islamabad,n4vh,Islamabad Ka Khanay,islamabad-ka-khanay-home-chef,2.0,,[],3.8,564.0,[],False,False,,,,,,,"[{'id': 139, 'name': 'Pakistani', 'url_key': 'pakistani', 'main': True}]","[{'id': 143, 'name': 'Nihari', 'is_halal': False, 'is_vegetarian': False}, {'id': 147, 'name': 'Biryani', 'is_halal': False, 'is_vegetarian': False}, {'id': 85, 'name': 'Salad', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,34,https://www.foodpanda.pk/restaurant/n4vh/islamabad-ka-khanay-home-chef,"H#735,First Floor Ibnesina Road, G11/2",Islamabad,33.6722694,72.9884708,197.78,0,0
35,35,51086.0,islamabad,d8qg,Asian Bowl.,asian-bowl,3.0,FLAT 30% OFF ,"[{'code': 'DEAL', 'text': 'FLAT 30% OFF '}]",4.3,98.0,[],False,False,,,,,,,"[{'id': 89, 'name': 'Non-alcoholic Drinks', 'url_key': 'non-alcoholic-drinks', 'main': False}, {'id': 84, 'name': 'Desserts', 'url_key': 'desserts', 'main': False}, {'id': 75, 'name': 'Asian', 'url_key': 'asian', 'main': True}]","[{'id': 67, 'name': 'Fish', 'is_halal': False, 'is_vegetarian': False}, {'id': 78, 'name': 'Noodles', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 226, 'name': 'Corporate Exclusives - April', 'is_halal': False, 'is_vegetarian': False}, {'id': 90, 'name': 'Soup', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}, {'id': 65, 'name': 'Fast Food', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",75.0,Asian,asian,True,,,,35,https://www.foodpanda.pk/restaurant/d8qg/asian-bowl,"Shop No.03, Lower Ground Floor, Fatima Arcade Sector E-11/2",Islamabad,33.7004843,72.9733225,413.23,1,0
36,36,15177.0,islamabad,u9st,Burgers Of Wasseypur,burgers-of-wasseypur,2.0,,[],4.0,291.0,[],False,False,,,,,,,"[{'id': 86, 'name': 'Fast Food', 'url_key': 'fast-food', 'main': True}]","[{'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,36,https://www.foodpanda.pk/restaurant/u9st/burgers-of-wasseypur,"Shop#1, Basement Royal Suites Plaza, E-11/2",Islamabad,33.699168,72.973782,332.56,1,0
37,37,67068.0,islamabad,a3ns,Al-Basrah Lounge,al-basrah-lounge,3.0,,[],2.1,6.0,[],False,False,,,,,,,"[{'id': 89, 'name': 'Non-alcoholic Drinks', 'url_key': 'non-alcoholic-drinks', 'main': False}, {'id': 84, 'name': 'Desserts', 'url_key': 'desserts', 'main': False}, {'id': 86, 'name': 'Fast Food', 'url_key': 'fast-food', 'main': True}]",[],86.0,Fast Food,fast-food,True,,,,37,https://www.foodpanda.pk/restaurant/a3ns/al-basrah-lounge,"14 bank square building, mehr ali road, F-11 Markaz",Islamabad,33.684437,72.988846,621.58,3,0
38,38,63326.0,islamabad,p9iq,Street 50,street-50,3.0,,[],3.7,4.0,[],False,False,,,,,,,"[{'id': 89, 'name': 'Non-alcoholic Drinks', 'url_key': 'non-alcoholic-drinks', 'main': False}, {'id': 85, 'name': 'Burgers', 'url_key': 'burgers', 'main': False}, {'id': 86, 'name': 'Fast Food', 'url_key': 'fast-food', 'main': True}]","[{'id': 68, 'name': 'Fried Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 148, 'name': 'Chips', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,38,https://www.foodpanda.pk/restaurant/p9iq/street-50,"Shop#11-B under english shoes near faisal bank , g-11 markaz islamabad",Islamabad,33.6687417,72.997633,666.52,0,0
39,39,28878.0,islamabad,v8tf,Concepts Bakery,concepts-bakery,2.0,,[],4.1,335.0,[],False,False,,,,,,,"[{'id': 77, 'name': 'Cakes & Bakery', 'url_key': 'cakes-and-bakery', 'main': True}, {'id': 89, 'name': 'Non-alcoholic Drinks', 'url_key': 'non-alcoholic-drinks', 'main': False}, {'id': 71, 'name': 'Sandwiches', 'url_key': 'sandwiches', 'main': False}, {'id': 84, 'name': 'Desserts', 'url_key': 'desserts', 'main': False}, {'id': 73, 'name': 'Pizza', 'url_key': 'pizza', 'main': False}, {'id': 85, 'name': 'Burgers', 'url_key': 'burgers', 'main': False}]","[{'id': 89, 'name': 'Snacks-Street Food', 'is_halal': False, 'is_vegetarian': False}, {'id': 68, 'name': 'Fried Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 216, 'name': 'Garma garam nashta', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 229, 'name': 'Festive Deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 62, 'name': 'Cupcakes', 'is_halal': False, 'is_vegetarian': False}, {'id': 85, 'name': 'Salad', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",77.0,Cakes & Bakery,cakes-and-bakery,True,,,,39,https://www.foodpanda.pk/restaurant/v8tf/concepts-bakery,"Main Service Road Near Marquees, E-11/4, Islamabad",Islamabad,33.6990846,72.98603435,217.86,2,0
40,40,19917.0,islamabad,u7ro,Abbott Pizza,abbott-pizza,3.0,,[],3.7,46.0,[],False,False,,,,,,,"[{'id': 71, 'name': 'Sandwiches', 'url_key': 'sandwiches', 'main': False}, {'id': 73, 'name': 'Pizza', 'url_key': 'pizza', 'main': True}]","[{'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 80, 'name': 'Pasta', 'is_halal': False, 'is_vegetarian': False}, {'id': 85, 'name': 'Salad', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",73.0,Pizza,pizza,True,,,,40,https://www.foodpanda.pk/restaurant/u7ro/abbott-pizza,Shop No 2 Capital Arcade Plot No.33 Pmchs Main Double Road E11/2,Islamabad,33.696379,72.968491,425.11,1,0
41,41,59926.0,islamabad,jp81,Chicago's Deep Dish Pizza,chicagos-deep-dish-pizza,3.0,,[],3.6,61.0,[],False,False,,,,,,,"[{'id': 89, 'name': 'Non-alcoholic Drinks', 'url_key': 'non-alcoholic-drinks', 'main': False}, {'id': 73, 'name': 'Pizza', 'url_key': 'pizza', 'main': True}]","[{'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",73.0,Pizza,pizza,True,,,,41,https://www.foodpanda.pk/restaurant/jp81/chicagos-deep-dish-pizza,"Street #1 Main Service Road E-11/4 NPF , Islamabad",Islamabad,33.7013256,72.9849783,613.33,2,0
42,42,60355.0,islamabad,gcp3,Hangover Cafe- E11,hangover-cafe-e11,3.0,,[],3.8,88.0,[],False,False,,,,,,,"[{'id': 89, 'name': 'Non-alcoholic Drinks', 'url_key': 'non-alcoholic-drinks', 'main': False}, {'id': 71, 'name': 'Sandwiches', 'url_key': 'sandwiches', 'main': False}, {'id': 84, 'name': 'Desserts', 'url_key': 'desserts', 'main': False}, {'id': 73, 'name': 'Pizza', 'url_key': 'pizza', 'main': False}, {'id': 85, 'name': 'Burgers', 'url_key': 'burgers', 'main': False}, {'id': 74, 'name': 'Chinese', 'url_key': 'chinese', 'main': False}, {'id': 86, 'name': 'Fast Food', 'url_key': 'fast-food', 'main': True}, {'id': 76, 'name': 'Thai', 'url_key': 'thai', 'main': False}]","[{'id': 68, 'name': 'Fried Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}, {'id': 145, 'name': 'Shakes', 'is_halal': False, 'is_vegetarian': False}, {'id': 116, 'name': 'Coffee', 'is_halal': False, 'is_vegetarian': False}, {'id': 90, 'name': 'Soup', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 118, 'name': 'Steaks', 'is_halal': False, 'is_vegetarian': False}, {'id': 108, 'name': 'Juices', 'is_halal': False, 'is_vegetarian': False}, {'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}, {'id': 85, 'name': 'Salad', 'is_halal': False, 'is_vegetarian': False}, {'id': 65, 'name': 'Fast Food', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,42,https://www.foodpanda.pk/restaurant/gcp3/hangover-cafe-e11,"Ground floor, Grand Islamabad Hotel, street#1, E-11/1, MPCHS, Islamabad",Islamabad,33.69492009,72.96972328,412.33,1,0
43,43,63279.0,islamabad,jru8,Shalimar Khana Khazana,shalimar-khana-khazana,3.0,,[],4.0,56.0,[],False,False,,,,,,,"[{'id': 139, 'name': 'Pakistani', 'url_key': 'pakistani', 'main': True}]","[{'id': 110, 'name': 'Paratha', 'is_halal': False, 'is_vegetarian': False}, {'id': 143, 'name': 'Nihari', 'is_halal': False, 'is_vegetarian': False}, {'id': 114, 'name': 'Karahi', 'is_halal': False, 'is_vegetarian': False}, {'id': 147, 'name': 'Biryani', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,43,https://www.foodpanda.pk/restaurant/jru8/shalimar-khana-khazana,"Mussarat Arcade, G-11 Markaz, G-11, G 11 Markaz G-11, Islamabad, Islamabad Capital Territory 44000, Pakistan G-11 Markaz",Islamabad,33.6680435,72.9985623,636.36,0,0
44,44,53482.0,islamabad,x6av,Karachi Naseeb Biryani - E-11,karachi-naseeb-biryani-e-11,2.0,,[],3.8,335.0,[],False,False,,,,,,,"[{'id': 89, 'name': 'Non-alcoholic Drinks', 'url_key': 'non-alcoholic-drinks', 'main': False}, {'id': 139, 'name': 'Pakistani', 'url_key': 'pakistani', 'main': True}]","[{'id': 89, 'name': 'Snacks-Street Food', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 146, 'name': 'Kabab', 'is_halal': False, 'is_vegetarian': False}, {'id': 147, 'name': 'Biryani', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}, {'id': 85, 'name': 'Salad', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,44,https://www.foodpanda.pk/restaurant/x6av/karachi-naseeb-biryani-e-11,"Near Quetta Green Cafe, Sector E-11/3, Islamabad",Islamabad,33.7038885,72.979502,346.67,2,0
45,45,55746.0,islamabad,xz0d,Broken Cafe,broken-cafe,3.0,,[],4.0,12.0,[],False,False,,,,,,,"[{'id': 74, 'name': 'Chinese', 'url_key': 'chinese', 'main': False}, {'id': 86, 'name': 'Fast Food', 'url_key': 'fast-food', 'main': True}]","[{'id': 67, 'name': 'Fish', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 229, 'name': 'Festive Deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,45,https://www.foodpanda.pk/restaurant/xz0d/broken-cafe,No way malik arcade ground floor street Services Society SCHS 45 E11/2 Islamabad Capital Territory,Islamabad,33.7004344,72.9732197,1667.23,1,0
46,46,68576.0,islamabad,it3v,ONE BITE BURGER & JUICES,one-bite-burger-and-juices,1.0,Discount 10% OFF,"[{'code': 'DEAL', 'text': 'Discount 10% OFF'}, {'code': 'NEW', 'text': 'NEXTGEN_NEW_TAG'}]",3.4,7.0,[],False,False,,,,,,,"[{'id': 89, 'name': 'Non-alcoholic Drinks', 'url_key': 'non-alcoholic-drinks', 'main': False}, {'id': 71, 'name': 'Sandwiches', 'url_key': 'sandwiches', 'main': False}, {'id': 85, 'name': 'Burgers', 'url_key': 'burgers', 'main': False}, {'id': 86, 'name': 'Fast Food', 'url_key': 'fast-food', 'main': True}]",[],86.0,Fast Food,fast-food,True,,,,46,https://www.foodpanda.pk/restaurant/it3v/one-bite-burger-and-juices,"onebiteburgerjuices@gmail.com Shop No.09, Lower Ground-Al-Gaffar Mall, Markaz G-11, Islamabad, 44000",Islamabad,33.6687661,72.9980676,398.74,0,0
47,47,4360.0,islamabad,s8jy,14th Street Pizza Co. - G 11,14th-street-pizza-co-g-11,2.0,Top Rated,"[{'code': 'FREETEXT', 'text': 'Top Rated'}]",4.3,2361.0,[],False,False,,14th Street Pizza Co.,14th-street-pizza-co,,cy1ud,s5jf,"[{'id': 79, 'name': 'International', 'url_key': 'international', 'main': False}, {'id': 69, 'name': 'Italian', 'url_key': 'italian', 'main': False}, {'id': 84, 'name': 'Desserts', 'url_key': 'desserts', 'main': False}, {'id': 73, 'name': 'Pizza', 'url_key': 'pizza', 'main': True}, {'id': 151, 'name': 'Western', 'url_key': 'western', 'main': False}, {'id': 87, 'name': 'American', 'url_key': 'american', 'main': False}]","[{'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 76, 'name': 'Meat', 'is_halal': False, 'is_vegetarian': False}, {'id': 120, 'name': 'Halal', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",73.0,Pizza,pizza,True,,,,47,https://www.foodpanda.pk/restaurant/s8jy/14th-street-pizza-co-g-11,(Trusted Partner),Islamabad,33.66469955,72.99521637,1336.38,0,0
48,48,31058.0,islamabad,v5bw,Art Caffè,art-caffe,3.0,,[],4.3,50.0,[],False,False,,,,,,,"[{'id': 89, 'name': 'Non-alcoholic Drinks', 'url_key': 'non-alcoholic-drinks', 'main': False}, {'id': 69, 'name': 'Italian', 'url_key': 'italian', 'main': False}, {'id': 139, 'name': 'Pakistani', 'url_key': 'pakistani', 'main': True}, {'id': 71, 'name': 'Sandwiches', 'url_key': 'sandwiches', 'main': False}, {'id': 84, 'name': 'Desserts', 'url_key': 'desserts', 'main': False}]","[{'id': 90, 'name': 'Soup', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 80, 'name': 'Pasta', 'is_halal': False, 'is_vegetarian': False}, {'id': 108, 'name': 'Juices', 'is_halal': False, 'is_vegetarian': False}, {'id': 93, 'name': 'Sweets', 'is_halal': False, 'is_vegetarian': False}, {'id': 85, 'name': 'Salad', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,48,https://www.foodpanda.pk/restaurant/v5bw/art-caffe,"Shop LG-5, Liberty,Mall Hilal Road, F-11 Markaz, Next to Baskin Robbins, Islamabad",Islamabad,33.684045000000005,72.986512,648.33,3,0
49,49,37543.0,islamabad,w5jx,China Express,china-express,3.0,,[],4.4,60.0,[],False,False,,,,,,,"[{'id': 89, 'name': 'Non-alcoholic Drinks', 'url_key': 'non-alcoholic-drinks', 'main': False}, {'id': 139, 'name': 'Pakistani', 'url_key': 'pakistani', 'main': True}, {'id': 74, 'name': 'Chinese', 'url_key': 'chinese', 'main': False}]","[{'id': 67, 'name': 'Fish', 'is_halal': False, 'is_vegetarian': False}, {'id': 68, 'name': 'Fried Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 222, 'name': 'Ramadan deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 58, 'name': 'Chicken', 'is_halal': False, 'is_vegetarian': False}, {'id': 90, 'name': 'Soup', 'is_halal': False, 'is_vegetarian': False}, {'id': 227, 'name': 'Ramadan Takeaway', 'is_halal': False, 'is_vegetarian': False}, {'id': 229, 'name': 'Festive Deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 84, 'name': 'Rice', 'is_halal': False, 'is_vegetarian': False}, {'id': 76, 'name': 'Meat', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,49,https://www.foodpanda.pk/restaurant/w5jx/china-express,Shop #6 lower ground imprial square sectorE-11/2 Markaz islamabad,Islamabad,33.699940000000005,72.97263000000001,796.53,1,0
50,50,66311.0,islamabad,xdxv,CHIKACHINO F-11,chikachino-f-11-xdxv,3.0,,[],3.7,67.0,[],False,False,,,,,,,"[{'id': 89, 'name': 'Non-alcoholic Drinks', 'url_key': 'non-alcoholic-drinks', 'main': False}, {'id': 139, 'name': 'Pakistani', 'url_key': 'pakistani', 'main': True}, {'id': 85, 'name': 'Burgers', 'url_key': 'burgers', 'main': False}]","[{'id': 222, 'name': 'Ramadan deals', 'is_halal': False, 'is_vegetarian': False}, {'id': 184, 'name': 'Savories', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",139.0,Pakistani,pakistani,True,,,,50,https://www.foodpanda.pk/restaurant/xdxv/chikachino-f-11-xdxv,Shop Number 10 Select One Plaza  F11 Markaz Islamabad,Islamabad,33.6845896,72.9884635,349.05,3,0
51,51,64980.0,islamabad,c4ra,19TH STREET PIZZA,19th-street-pizza,3.0,,[],2.0,1.0,[],False,False,,,,,,,"[{'id': 73, 'name': 'Pizza', 'url_key': 'pizza', 'main': False}, {'id': 85, 'name': 'Burgers', 'url_key': 'burgers', 'main': False}, {'id': 75, 'name': 'Asian', 'url_key': 'asian', 'main': False}, {'id': 86, 'name': 'Fast Food', 'url_key': 'fast-food', 'main': True}]","[{'id': 226, 'name': 'Corporate Exclusives - April', 'is_halal': False, 'is_vegetarian': False}, {'id': 119, 'name': 'Roll Paratha', 'is_halal': False, 'is_vegetarian': False}, {'id': 230, 'name': 'Takeaway Eid', 'is_halal': False, 'is_vegetarian': False}]",86.0,Fast Food,fast-food,True,,,,51,https://www.foodpanda.pk/restaurant/c4ra/19th-street-pizza,"Shop no,23 LG floor plot no,1 capital plaza near punjab bank G11 markaz,islamabad,",Islamabad,33.6672778,72.99772220000001,495.0,0,0
